"data","BBAS3.SA_bovespa","BBDC3.SA_bovespa","BRML3.SA_bovespa","CCRO3.SA_bovespa","CPFE3.SA_bovespa","CRUZ3.SA_bovespa","CSAN3.SA_bovespa","CSNA3.SA_bovespa","CYRE3.SA_bovespa","ELET3.SA_bovespa","EMBR3.SA_bovespa","ENBR3.SA_bovespa","EVEN3.SA_bovespa","GFSA3.SA_bovespa","HGTX3.SA_bovespa","ITSA4.SA_bovespa","JBSS3.SA_bovespa","LIGT3.SA_bovespa","LREN3.SA_bovespa","MRFG3.SA_bovespa","MRVE3.SA_bovespa","NATU3.SA_bovespa","PDGR3.SA_bovespa","PETR3.SA_bovespa","POMO4.SA_bovespa","RENT3.SA_bovespa","RSID3.SA_bovespa","SBSP3.SA_bovespa","SUZB5.SA_bovespa","TBLE3.SA_bovespa","VALE3.SA_bovespa","BBAS3.SA_yahoo","BBDC3.SA_yahoo","BRML3.SA_yahoo","CCRO3.SA_yahoo","CPFE3.SA_yahoo","CRUZ3.SA_yahoo","CSAN3.SA_yahoo","CSNA3.SA_yahoo","CYRE3.SA_yahoo","ELET3.SA_yahoo","EMBR3.SA_yahoo","ENBR3.SA_yahoo","EVEN3.SA_yahoo","GFSA3.SA_yahoo","HGTX3.SA_yahoo","ITSA4.SA_yahoo","JBSS3.SA_yahoo","LIGT3.SA_yahoo","LREN3.SA_yahoo","MRFG3.SA_yahoo","MRVE3.SA_yahoo","NATU3.SA_yahoo","PDGR3.SA_yahoo","PETR3.SA_yahoo","POMO4.SA_yahoo","RENT3.SA_yahoo","RSID3.SA_yahoo","SBSP3.SA_yahoo","SUZB5.SA_yahoo","TBLE3.SA_yahoo","VALE3.SA_yahoo"
"2013-09-16",24.14,34.46,20.51,18,19.52,27.15,43.04,9.29,16.84,6,18.71,11.47,8.5,3.47,34.7,8.76,7.42,18.13,67,6.46,9.4,48,2.45,17.44,6.76,32.78,2.92,21.05,9.35,36.66,36.39,22.08,27.49,19.99,16.56,18.54,24.69,37.46,7.85,16.25,5.68,18.24,10.17,7.82,3.12,32.49,7.47,7.35,16.04,64.56,6.46,8.98,43.97,2.45,16.82,6.42,32.15,14.6,19.85,9.2,34.63,33.34
"2013-09-17",24.53,34.92,21.05,17.93,19.78,27.38,42.93,9.33,17.05,6.22,18.65,11.72,8.6,3.58,33.95,8.93,7.67,18.29,67.62,6.56,9.57,48.8,2.55,17.6,6.79,33.05,3.03,21.58,9.35,36.8,36.49,22.43,27.86,20.52,16.49,18.79,24.9,37.36,7.88,16.46,5.89,18.18,10.39,7.91,3.21,31.79,7.61,7.59,16.18,65.15,6.56,9.14,44.71,2.55,16.97,6.45,32.41,15.15,20.35,9.2,34.76,33.43
"2013-09-18",25.35,36.11,21.9,18.7,19.93,27.99,43.38,9.45,17.59,6.34,18.2,11.85,8.96,3.8,35.64,9.18,7.8,17.83,70.45,6.55,9.86,50.41,2.66,17.85,6.9,33.55,3.29,22.45,9.37,36.8,36.53,23.18,28.81,21.35,17.2,18.93,25.45,37.76,7.98,16.98,6,17.74,10.51,8.24,3.41,33.37,7.83,7.72,15.78,67.76,6.55,9.42,46.18,2.66,17.21,6.56,32.9,16.45,21.17,9.22,34.76,33.46
"2013-09-19",25.6,35.87,21.8,18.89,19.61,28.19,41.9,9.44,17.3,6.15,18.22,11.6,8.64,3.68,34.89,9.15,7.6,17.93,68.55,6.33,9.37,50,2.57,17.95,6.91,33.75,3.25,22.58,9.04,37.3,36.38,23.41,28.62,21.25,17.38,18.63,25.64,36.47,7.98,16.7,5.82,17.76,10.29,7.95,3.3,32.67,7.8,7.52,15.86,66.16,6.33,8.95,45.81,2.57,17.31,6.57,33.1,16.25,21.29,8.9,35.23,33.33
"2013-09-20",25.5,35.13,21.1,18.27,19.2,27.05,41.82,9.29,17.04,6.14,18.16,11.37,8.5,3.61,34,8.9,7.4,17.53,66.9,6.3,8.75,50.65,2.52,17.7,6.88,33,3.14,22.01,9.05,36.45,35.67,23.34,28.03,20.63,16.88,18.34,24.6,36.21,7.81,16.44,5.87,17.71,10.1,7.82,3.23,31.74,7.56,7.36,15.51,64.57,6.31,8.37,46.29,2.51,17.09,6.55,32.35,15.7,20.63,8.9,34.43,32.77
"2013-09-23",26.23,35.49,21.22,18.26,19.37,26.28,42.07,9.3,16.9,6.24,18.08,11.4,8.39,3.66,34.49,9.02,7.55,17.66,68.49,6,8.87,49.59,2.55,17.62,6.96,33.5,3.17,22.19,9.24,37.18,36.01,23.9,28.31,20.74,16.85,18.32,24.21,36.61,7.89,16.34,5.92,17.63,10.1,7.72,3.33,32.31,7.71,7.48,15.62,66.12,5.99,8.42,45.26,2.59,16.99,6.62,32.85,15.8,21.07,9.07,35.12,32.99
"2013-09-24",25.94,35.46,21.25,18.44,19.36,26.2,43.43,9.36,17.06,6.2,17.96,11.61,8.45,3.66,34.69,9.01,7.65,18.3,67.9,6.01,9.1,49.49,2.51,17.4,7.02,33.7,3.19,22.52,8.97,37.7,35.45,23.72,28.29,20.71,16.96,18.39,24.24,37.8,7.91,16.47,5.87,17.55,10.3,7.78,3.29,32.48,7.68,7.57,16.19,65.53,6.01,8.7,45.34,2.51,16.78,6.69,33.05,15.95,21.24,8.83,35.61,32.47
"2013-09-25",25.75,35.21,20.53,18.2,19.34,26.52,43.8,9.45,16.95,6.21,18.48,11.9,8.33,3.72,34.15,9.01,7.5,18.55,67.1,6.14,9.2,49.5,2.48,17.37,6.91,33.66,3.2,22.28,8.85,37.02,35.75,23.55,28.09,20.01,16.74,18.37,24.53,38.12,7.98,16.36,5.88,18.05,10.55,7.67,3.34,31.98,7.68,7.43,16.41,64.76,6.14,8.79,45.35,2.48,16.75,6.58,33.01,16,21.01,8.71,34.97,32.75
"2013-09-26",25.7,35.21,20.62,18.11,19.38,26.55,43.2,9.74,16.79,6.2,18.33,11.75,8.43,3.73,34.48,8.98,7.63,18.83,66.5,6.1,9.21,49.75,2.5,17.41,6.78,33.75,3.2,22.5,8.81,36.7,36,23.5,28.09,20.1,16.66,18.41,24.56,37.6,8.23,16.21,5.87,17.91,10.42,7.76,3.35,32.29,7.66,7.55,16.66,64.18,6.1,8.8,45.58,2.5,16.79,6.46,33.1,16,21.22,8.67,34.67,32.98
"2013-09-27",26.43,35.91,20.5,17.7,19.45,26.56,42.98,9.66,16.82,6.25,18.6,11.95,8.44,3.74,34.3,9.24,7.7,18.85,64.5,5.95,9.2,50.16,2.49,17.34,6.5,33.7,3.23,22.33,8.98,37,35.16,24.13,28.64,19.91,16.9,18.47,24.68,37.33,8.17,16.29,5.96,18.17,10.6,7.77,3.35,32.08,7.84,7.64,16.68,62.35,5.97,8.8,45.95,2.49,16.71,6.21,33.05,16.1,21.1,8.83,35.14,32.21
"2013-09-30",25.85,34.49,20.1,17.35,19.39,26.45,42.72,9.46,16.75,6.25,17.82,12.06,8.44,3.58,33.64,9,7.75,18.93,63.53,6.05,9.11,49.5,2.46,16.96,6.6,33,3.17,21.64,8.75,36.63,34.46,23.64,27.52,19.59,16.58,18.42,24.47,37.18,7.99,16.17,5.92,17.41,10.7,7.77,3.21,31.5,7.67,7.67,16.75,61.32,6.05,8.7,45.35,2.46,16.36,6.29,32.36,15.85,20.41,8.61,34.6,31.57
"2013-10-01",26.09,35,20.7,17.94,19.25,26,44.14,9.4,16.98,6.38,18.48,12.01,8.65,3.71,33.47,9.09,7.63,18.75,65.85,6.01,9.15,50.5,2.41,17.34,6.45,33.08,3.2,21.8,8.97,36.64,34.5,23.86,27.91,20.18,17.15,18.29,24.05,38.42,7.94,16.39,6.04,18.05,10.65,7.96,3.33,31.34,7.75,7.55,16.59,63.55,6.01,8.74,46.26,2.41,16.72,6.14,32.44,16,20.56,8.83,34.61,31.6
"2013-10-02",26.14,35.26,20.75,17.95,19.5,25.54,43.81,9.39,16.83,6.49,18.28,12.19,8.65,3.78,33,9.02,7.7,18.48,65,5.91,9.4,49.46,2.46,17.28,6.53,33.19,3.3,21.65,8.97,36.66,34.51,23.91,28.15,20.23,17.16,18.52,23.63,38.13,7.93,16.25,6.15,17.86,10.81,7.96,3.39,30.9,7.69,7.62,16.35,62.73,5.91,8.98,45.31,2.46,16.67,6.22,32.55,16.5,20.42,8.83,34.63,31.61
"2013-10-03",26.15,35.25,20.01,17.61,19.35,25.5,43.43,9.47,16.55,6.67,18.3,12.2,8.53,3.73,32.5,8.99,7.65,18.49,63.35,5.84,9.32,48.17,2.36,17.17,6.46,32.95,3.19,22.1,8.71,36.16,34.04,23.91,28.14,19.5,16.83,18.38,23.59,37.8,8,15.97,6.32,17.88,10.82,7.85,3.35,30.43,7.66,7.57,16.36,61.14,5.84,8.91,44.13,2.36,16.56,6.15,32.32,15.95,20.84,8.57,34.16,31.18
"2013-10-04",26.22,35.29,19.97,17.87,19.25,25.21,43.35,9.78,16.4,6.63,18.58,12.12,8.41,3.7,32.1,9,7.67,18.38,62.9,5.86,9.31,47.51,2.38,17.39,6.51,32.76,3.18,22.18,8.72,36.5,34.4,24.01,28.17,19.42,17.07,18.29,23.41,37.97,8.26,15.83,6.28,18.15,10.78,7.74,3.33,30.17,7.67,7.6,16.26,60.71,5.86,8.9,43.53,2.38,16.77,6.2,32.13,15.9,20.92,8.58,34.48,31.5
"2013-10-07",26.32,35.35,19.9,17.85,19.14,25.02,43.6,9.86,16.61,6.72,18.75,12.17,8.65,3.55,32.35,9.03,7.57,18.05,64.09,5.74,9.46,48,2.3,17.3,6.64,33.3,3.2,21.98,8.58,36.5,34.09,24.07,28.22,19.4,17.06,18.18,23.15,37.95,8.33,16.03,6.36,18.32,10.79,7.96,3.19,30.29,7.7,7.49,15.97,61.86,5.74,9.04,43.97,2.3,16.68,6.33,32.66,16,20.73,8.44,34.48,31.23
"2013-10-08",26.03,35.15,19.9,17.9,19.1,25.4,44.11,9.95,16.61,6.6,18.81,12.2,8.7,3.46,32.31,9,7.51,17.85,64.3,5.76,9.59,48,2.38,16.92,6.55,33.85,3.22,21.45,8.76,36.8,33.61,23.81,28.06,19.4,17.11,18.14,23.5,38.39,8.41,16.03,6.25,18.38,10.82,8.01,3.11,30.25,7.67,7.44,15.79,62.06,5.76,9.16,43.97,2.38,16.32,6.24,33.2,16.1,20.23,8.62,34.76,30.79
"2013-10-09",26.48,35.79,20.19,18.03,19.35,25.63,44.67,9.92,17,6.43,18.44,12.26,8.9,3.5,32.53,9.08,7.6,18.16,65.52,5.61,9.98,48,2.39,16.83,6.57,34.7,3.35,21.4,8.84,36.8,33.2,24.22,28.57,19.68,17.23,18.38,23.71,38.88,8.38,16.41,6.09,18.01,10.87,8.19,3.14,30.46,7.74,7.52,16.07,63.24,5.61,9.54,43.97,2.39,16.23,6.26,34.03,16.75,20.18,8.7,34.76,30.41
"2013-10-10",26.8,36.26,20.5,18.09,19.8,25.42,43.53,10.39,17.18,6.77,18.65,12.45,9.03,3.56,32.38,9.17,7.73,18.48,66.3,5.32,9.95,48.81,2.34,17.02,6.56,34.2,3.38,22,8.79,36.8,33.45,24.51,28.95,19.98,17.29,18.81,23.52,37.89,8.78,16.58,6.41,18.22,11.04,8.31,3.2,30.32,7.82,7.65,16.35,63.99,5.32,9.51,44.72,2.34,16.41,6.25,33.54,16.9,20.75,8.65,34.76,30.64
"2013-10-11",26.68,35.97,20.65,18.13,19.88,25.47,43.27,10.61,17.16,6.73,19.05,12.48,8.95,3.54,32.25,9.09,8.05,18.5,67.5,5.46,9.86,48.86,2.23,17,6.63,34.95,3.34,21.88,8.85,37.3,33.77,24.4,28.71,20.13,17.33,18.89,23.56,37.66,8.96,16.56,6.37,18.61,11.07,8.24,3.18,30.2,7.75,7.97,16.37,65.15,5.46,9.42,44.76,2.23,16.4,6.32,34.28,16.7,20.63,8.71,35.23,30.94
"2013-10-14",27.06,36.71,20.84,17.99,19.93,26.08,43.87,11.09,16.99,7.03,19.01,12.5,8.76,3.65,31.88,9.12,8.25,18.6,67.65,5.45,10.43,49,2.27,17.07,6.76,35.3,3.39,22.45,9.04,37.43,35.34,24.75,29.3,20.31,17.2,18.93,24.13,38.18,9.37,16.4,6.66,18.57,11.09,8.06,3.28,29.85,7.78,8.17,16.46,65.29,5.45,9.97,44.89,2.27,16.46,6.44,34.62,16.95,21.17,8.9,35.36,32.37
"2013-10-15",27.05,36.65,21.05,17.74,19.62,25.54,44.25,11.44,16.82,7.17,18.2,12.67,8.62,3.53,32.13,9.18,8.21,18.72,68.09,5.42,10.4,48.57,2.24,17.15,6.65,35.15,3.42,22.8,9.04,37.5,35.63,24.74,29.26,20.52,16.96,18.64,23.63,38.51,9.66,16.24,6.79,17.78,11.24,7.93,3.17,30.09,7.83,8.13,16.56,65.72,5.42,9.94,44.5,2.24,16.54,6.34,34.47,17.1,21.5,8.9,35.42,32.64
"2013-10-16",27.65,36.7,21.1,17.57,19.79,25.7,44.13,11.74,17.06,7.17,17.82,12.4,8.75,3.49,32.5,9.23,8.23,18.7,67.9,5.39,10.5,48.68,2.19,16.98,6.48,36.1,3.4,23.23,8.91,37.2,35.44,25.29,29.3,20.57,16.79,18.8,23.78,38.41,9.92,16.47,6.79,17.41,11,8.05,3.13,30.43,7.87,8.15,16.54,65.53,5.39,10.03,44.6,2.19,16.38,6.17,35.4,17,21.91,8.77,35.14,32.46
"2013-10-17",27.78,36.8,22.05,17.75,19.68,25.74,44.52,11.57,17.13,7.18,17.41,12.59,8.65,3.47,32.59,9.28,8.3,18.67,68.51,5.37,9.98,48.66,2.15,17.01,6.27,35.88,3.23,23.21,8.8,36.85,35.86,25.41,29.38,21.49,16.97,18.7,23.81,38.75,9.77,16.53,6.8,17.01,11.17,7.96,3.12,30.23,7.91,8.22,16.52,66.12,5.37,9.54,44.58,2.15,16.4,5.97,35.19,16.15,21.89,8.66,34.81,33.19
"2013-10-18",28.35,36.99,22.13,17.78,19.8,25.75,43.97,11.7,16.95,7.31,17.6,12.58,8.58,3.36,32.5,9.43,8,19.54,69.18,5.37,9.67,48.85,2.09,16.86,6.27,35.57,3.1,23.8,8.83,37.67,34.94,25.93,29.53,21.57,16.99,18.81,23.82,38.27,9.88,16.36,6.92,17.19,11.16,7.9,3.02,30.72,8.04,7.92,17.29,66.77,5.37,9.24,44.75,2.09,16.26,5.97,34.88,15.5,22.44,8.69,35.58,32.75
"2013-10-21",28.1,36.22,22.19,17.95,19.78,25.85,44.01,11.91,17.1,7.4,17.59,12.72,8.5,3.42,32.9,9.3,8.05,19.47,69.15,5.37,9.9,48.9,2.02,17.69,6.31,36.05,3.15,23.68,8.92,37.55,35.38,25.7,28.91,21.63,17.16,18.79,23.91,38.3,10.06,16.51,7.01,17.18,11.28,7.82,3.07,31.1,7.93,7.97,17.23,66.74,5.37,9.46,44.8,2.02,17.06,6.01,35.36,15.75,22.33,8.78,35.47,33.16
"2013-10-22",28.15,36.85,22.66,18.46,20,25.35,44.45,12.4,17.2,7.55,17.74,12.75,8.5,3.42,33.55,9.35,8.1,19.52,69.6,5.35,10.2,48,2.09,17.4,6.18,36.32,3.2,24.2,9.12,38.1,35.89,25.74,29.42,22.09,17.64,19,23.45,38.69,10.48,16.6,7.15,17.33,11.31,7.82,3.07,31.71,7.97,8.02,17.27,67.17,5.35,9.75,43.97,2.09,16.78,5.89,35.62,16,22.82,8.97,35.99,33.64
"2013-10-23",28,35.98,22.38,18.39,20.09,24.51,43.99,12.21,16.94,7.37,18.29,12.7,8.4,3.31,32.95,9.2,8,19.55,67.85,5.23,10,47.2,2.04,17.09,5.95,35.75,3.1,24.38,9.04,38,35.05,25.61,28.72,21.81,17.58,19.08,22.67,38.29,10.32,16.35,6.98,17.87,11.26,7.73,2.97,31.15,7.84,7.92,17.3,65.48,5.23,9.56,43.24,2.04,16.48,5.67,35.06,15.5,22.99,8.9,35.89,32.85
"2013-10-24",28.34,35.61,22.06,18.54,19.7,24.78,43.4,11.88,16.73,7.16,18.1,12.53,8.3,3.11,32.5,9.18,8.21,19.25,68.2,5.1,9.9,45.4,2,17.06,5.78,35.75,3.01,24.14,9.12,37.5,35.05,25.92,28.43,21.5,17.72,18.71,22.92,37.77,10.04,16.15,6.78,17.68,11.11,7.64,2.79,30.72,7.83,8.13,17.03,65.82,5.1,9.46,41.59,2,16.45,5.51,35.06,15.05,22.76,8.97,35.42,32.85
"2013-10-25",28.67,35.57,22,18.7,19.56,25.05,43.37,11.7,16.73,7.16,17.64,12.51,8.32,3.11,32.2,9.14,8.1,19.41,69.4,5,9.8,45.14,1.99,17.3,5.8,35.8,2.87,23.6,8.91,37.35,35.07,26.22,28.39,21.44,17.87,18.58,23.17,37.75,9.88,16.15,6.78,17.23,11.09,7.66,2.79,30.44,7.79,8.02,17.17,66.98,5,9.36,41.35,1.99,16.68,5.53,35.11,14.35,22.26,8.77,35.28,32.87
"2013-10-28",28.56,35.56,22.04,18.75,19.58,25.12,44.42,11.94,16.75,7.34,17.8,12.61,8.38,3.18,32.42,9.28,8.24,19.74,69,5.03,10.27,46.1,2.04,19,5.87,36,2.87,24.01,9.01,37.76,35.31,26.12,28.39,21.48,17.92,18.6,23.24,38.66,10.09,16.17,6.95,17.39,11.18,7.71,2.86,30.65,7.91,8.16,17.47,66.59,5.03,9.81,42.23,2.04,18.32,5.59,35.31,14.35,22.64,8.87,35.67,33.1
"2013-10-29",28.65,35.94,21.7,18.63,19.4,24.57,44.65,11.82,16.8,7.34,16.65,12.67,8.42,3.12,32.5,9.63,8.14,19.56,67.8,4.99,10.09,44.88,2.07,18.87,5.84,36.1,2.87,24.15,9.1,37.7,35.14,26.2,28.69,21.15,17.81,18.43,22.73,38.86,9.99,16.22,6.95,16.27,11.24,7.75,2.8,30.72,8.21,8.06,17.31,65.44,4.99,9.64,41.12,2.07,18.2,5.56,35.4,14.35,22.77,8.95,35.61,32.94
"2013-10-30",29.26,35.89,22,18.66,19.28,24.27,44.15,11.95,16.74,7.1,16.49,12.9,8.35,3.14,32.63,9.61,8.08,19.7,68.58,4.81,9.91,45.1,2.04,18.96,5.8,36.3,2.78,23.37,9.01,37.85,35.02,26.76,28.65,21.44,17.84,18.32,22.45,38.43,10.1,16.16,6.72,16.11,11.44,7.68,2.82,30.84,8.19,8,17.43,66.19,4.81,9.47,41.32,2.04,18.29,5.53,35.6,13.9,22.04,8.87,35.75,32.83
"2013-10-31",29.75,35.91,21.7,18.63,19.14,24.23,44.92,12.19,16.75,7.1,16.35,12.8,8.35,3.03,32.55,9.65,8.05,19.74,67.5,4.55,9.67,44.8,2.03,19.54,5.78,36.5,2.76,23.74,9.08,38.1,35.75,27.21,28.67,21.15,17.81,18.18,22.42,39.1,10.3,16.17,6.72,15.97,11.35,7.68,2.72,30.77,8.23,7.97,17.47,65.15,4.55,9.24,41.04,2.03,18.84,5.51,35.8,13.8,22.39,8.93,35.99,33.51
"2013-11-01",29.7,35.33,21.01,18.14,19.33,23.89,44.65,12.85,16.53,6.75,16.75,12.89,8.09,2.96,32.08,9.55,8.11,20.14,67,4.59,9.4,44.2,2.02,19.04,5.62,34.3,2.68,24.08,8.95,38.45,36.9,27.16,28.19,20.48,17.34,18.36,22.1,38.86,10.86,15.96,6.39,16.36,11.43,7.44,2.66,30.32,8.14,8.03,17.82,64.66,4.59,8.98,40.49,2.02,18.36,5.35,33.64,13.4,22.71,8.81,36.32,34.59
"2013-11-04",29.89,36.34,21.52,18.4,19.16,24.43,44.2,12.71,16.57,6.75,16.53,12.45,8.15,2.97,32.92,9.57,8.2,20.21,66.6,4.8,9.36,43.5,2,19.5,5.84,34.25,2.68,24.2,8.82,39.4,37.9,27.34,29.03,20.98,17.59,18.2,22.6,38.47,10.74,15.99,6.39,16.15,11.04,7.5,2.67,31.12,8.16,8.12,17.88,64.28,4.8,8.94,39.85,2,18.81,5.56,33.59,13.4,22.82,8.68,37.22,35.53
"2013-11-05",29.46,36.07,20.65,18,19.29,24.35,43.75,12.72,16.31,6.4,17.2,12.55,8.12,2.89,31.98,9.5,8.18,20.65,65.45,4.48,8.98,43.67,2.03,19.4,5.66,34.16,2.54,24.99,8.84,39,37.83,26.94,28.81,20.13,17.2,18.32,22.53,38.08,10.75,15.74,6.06,16.8,11.13,7.47,2.59,30.23,8.1,8.1,18.27,63.17,4.48,8.58,40.01,2.03,18.71,5.39,33.5,12.7,23.57,8.7,36.84,35.46
"2013-11-06",28.73,35.25,20,17.59,18.95,24.25,43.84,12.7,15.91,6.12,16.7,12.37,8.07,2.9,31.55,9.4,8.21,20.68,64.15,4.15,8.75,42.62,1.85,19.6,5.36,33.59,2.41,24.61,8.83,39.07,38.47,26.27,28.16,19.49,16.81,18,22.43,38.16,10.73,15.36,5.8,16.31,10.97,7.43,2.6,29.82,8.01,8.13,18.3,61.91,4.15,8.36,39.05,1.85,18.9,5.11,32.94,12.05,23.21,8.69,36.9,36.06
"2013-11-07",28.59,34.67,19.85,17.7,18.85,24.1,44.1,12.5,15.6,6.1,17.29,11.79,8.09,2.82,30.81,9.26,8.1,20.17,63.04,4.46,8.8,41.85,1.77,19.15,5.48,33.27,2.36,23.97,8.88,38.1,37.23,26.15,27.69,19.35,16.92,17.91,22.3,38.38,10.56,15.06,5.78,16.89,10.46,7.44,2.53,29.12,7.9,8.02,17.85,60.84,4.46,8.41,38.34,1.77,18.47,5.22,32.63,11.8,22.6,8.74,35.99,34.9
"2013-11-08",27.84,33.95,19.35,17.65,18.46,23.74,43.4,12.81,15.56,6,17.6,11.95,8.03,2.9,30.78,9.04,8.15,20.08,62.43,4.47,8.6,41.95,1.8,18.75,5.35,33,2.32,23.65,8.92,37.65,36.75,25.46,27.12,18.86,16.87,17.54,21.96,37.77,10.82,15.02,5.68,17.19,10.6,7.39,2.6,29.1,7.71,8.07,17.77,60.25,4.47,8.22,38.43,1.8,18.08,5.1,32.36,11.6,22.3,8.78,35.56,34.45
"2013-11-11",28.09,33.83,19.4,17.67,18.66,23.42,43.65,12.86,15.74,5.96,17.76,11.9,8.04,2.85,30.72,9.08,8.2,20.2,62,4.45,8.91,42.24,1.78,19.3,5.27,33.07,2.32,23.93,8.86,37.9,36.95,25.69,27.02,18.91,16.89,17.73,21.67,37.99,10.86,15.19,5.64,17.35,10.55,7.4,2.56,29.04,7.74,8.12,17.87,59.84,4.45,8.51,38.7,1.78,18.61,5.02,32.43,11.6,22.57,8.72,35.8,34.64
"2013-11-12",26.6,33.55,19.25,17.74,18.91,23.54,43.9,12.4,15.58,6.02,18.1,12.07,7.88,2.8,30.6,9.08,8.15,20.59,61.11,4.3,8.73,41.16,1.73,18.61,5.18,32.72,2.22,23.91,8.83,38.25,35.79,24.33,26.8,18.76,16.96,17.96,21.78,38.21,10.48,15.04,5.7,17.68,10.7,7.25,2.51,28.93,7.74,8.07,18.22,58.98,4.3,8.34,37.71,1.73,17.95,4.94,32.09,11.1,22.55,8.69,36.13,33.55
"2013-11-13",26.43,33.88,20,17.9,19,23.5,44.29,12.52,15.93,6.15,18.18,12.04,8.11,2.91,30.41,9.23,8.34,20.58,60.8,4.34,8.99,41.09,1.81,19.09,5.52,32.75,2.26,24.16,8.79,38.1,35.53,24.17,27.06,19.49,17.11,18.05,21.74,38.55,10.28,15.38,5.82,17.76,10.68,7.46,2.61,28.75,7.87,8.26,18.21,58.68,4.34,8.59,37.64,1.81,18.41,5.26,32.12,11.3,22.78,8.65,35.99,33.3
"2013-11-14",26.88,34.9,20.43,17.8,19.32,23.98,44.66,12.62,15.95,6.18,17.92,12.47,8.42,3.16,32.58,9.44,8.33,20.99,63.95,4.33,9.41,42.5,1.88,19.6,5.51,33.51,2.44,24.98,8.93,38.5,35.88,24.58,27.88,19.91,17.01,18.35,22.18,38.87,11.36,15.4,5.85,17.51,11.06,7.75,2.84,30.8,8.05,8.25,18.57,61.72,4.33,8.99,38.94,1.88,18.9,5.25,32.86,12.2,23.56,8.79,36.37,33.63
"2013-11-18",27.01,35.01,20.18,18.29,19.45,24.45,43.9,12.83,15.95,6.25,18.16,12.7,8.37,3.28,31.9,9.58,8.35,21.37,65.48,4.2,9.8,42.77,1.88,20.34,5.52,34.1,2.5,25.5,8.99,39.1,36.25,24.7,27.97,19.67,17.48,18.48,22.62,38.21,11.54,15.4,5.92,17.74,11.26,7.7,2.95,30.15,8.17,8.27,18.91,63.2,4.2,9.36,39.18,1.88,19.62,5.26,33.44,12.5,24.05,8.85,36.93,33.98
"2013-11-19",26.1,33.86,19.4,18.35,19.15,23.75,43.2,12.57,15.65,5.9,17.68,12.12,8.01,3.06,30.92,9.33,8.18,21.4,64,4.13,9.49,41.94,1.79,20.04,5.32,33.5,2.33,25.5,8.75,38.7,35.6,23.87,27.05,18.91,17.54,18.19,21.97,37.6,11.31,15.11,5.59,17.27,10.75,7.37,2.75,29.23,7.95,8.1,18.93,61.77,4.13,9.07,38.42,1.79,19.33,5.07,32.85,11.65,24.05,8.61,36.56,33.37
"2013-11-21",25.57,33.75,19.4,18.25,18.97,23.79,42.5,12.6,15.65,6,17.8,12.21,8.05,3.05,31.19,9.22,8.36,21.4,63.45,4.22,9.19,41.83,1.71,20.01,5.45,33.25,2.24,24.66,8.78,38.6,35.02,23.32,26.96,18.91,17.44,18.02,22.01,36.99,11.34,15.11,5.68,17.39,10.83,7.41,2.74,29.37,7.86,8.28,18.93,61.24,4.22,8.78,38.32,1.71,19.3,5.19,32.61,11.2,23.25,8.64,36.46,32.83
"2013-11-22",24.65,33.39,19.44,18.48,19.15,24.29,42.18,12.5,15.79,6.07,17.65,12.35,8.2,3.17,31.2,9.09,8.25,21.6,64.12,4.39,9.36,42,1.76,19.82,5.48,33.63,2.3,24.58,8.8,38.33,35.33,22.6,26.67,18.95,17.66,18.19,22.47,36.71,11.25,15.24,5.75,17.24,10.95,7.55,2.85,29.49,7.75,8.17,19.11,61.88,4.39,8.94,38.48,1.76,19.11,5.22,32.98,11.5,23.18,8.66,36.21,33.12
"2013-11-25",24,33.09,19.15,18.65,19.11,24.04,43,12.24,15.5,6.11,17.73,12.4,8.07,3.28,31,8.94,8.1,21.6,62.8,4.44,9.32,42.35,1.72,19.45,5.43,34.1,2.27,24.59,8.72,38.35,34.65,22.01,26.43,18.67,17.83,18.15,22.24,37.42,11.01,14.96,5.79,17.32,11,7.43,2.95,29.3,7.62,8.02,19.11,60.61,4.44,8.91,38.8,1.72,18.76,5.17,33.44,11.35,23.19,8.58,36.22,32.48
"2013-11-26",24.75,34,18.98,18.72,19.29,23.9,42.32,11.82,15.65,5.94,17.34,12.41,7.91,3.21,30.8,9.01,8.24,21.26,62.22,4.22,9.35,42.01,1.68,18.2,5.69,34.1,2.19,23.75,8.64,38.3,33.54,22.69,27.16,18.5,17.89,18.32,22.11,36.83,10.64,15.11,5.62,16.94,11.01,7.28,2.88,29.11,7.68,8.16,18.81,60.05,4.22,8.93,38.49,1.68,17.55,5.42,33.44,10.95,22.4,8.5,36.53,31.44
"2013-11-27",25.4,34.27,18.85,18.5,19.46,23.55,42.54,11.96,15.46,5.91,17.97,12.33,7.9,3.28,30.75,9.26,8.33,21.27,62.63,4.25,9.02,42.8,1.69,18.23,5.7,33.5,2.16,24.2,8.54,38.15,34.24,23.29,27.37,18.37,17.68,18.49,21.79,37.02,10.76,14.92,5.6,17.56,10.94,7.27,2.95,29.07,7.9,8.25,18.82,60.45,4.25,8.62,39.21,1.69,17.58,5.43,32.85,10.8,22.82,8.4,36.39,32.1
